locs,techs,timesteps,resource
region2,wind,2017-01-13 03:00:00,0.7428
region2,wind,2017-01-13 04:00:00,0.7303
region2,wind,2017-01-13 05:00:00,0.7543
region2,wind,2017-01-13 06:00:00,0.7913
region2,wind,2017-01-13 07:00:00,0.8025
region2,wind,2017-01-13 08:00:00,0.8220000000000001
region2,wind,2017-01-13 09:00:00,0.8508
region2,wind,2017-01-13 10:00:00,0.8716
region2,wind,2017-01-13 11:00:00,0.8762
region2,wind,2017-01-13 12:00:00,0.8691
region2,wind,2017-01-13 13:00:00,0.8494
region2,wind,2017-01-13 14:00:00,0.8278
region2,wind,2017-01-13 15:00:00,0.7963
region2,wind,2017-01-13 16:00:00,0.7784
region2,wind,2017-01-13 17:00:00,0.7783
region2,wind,2017-01-13 18:00:00,0.7491
region2,wind,2017-01-13 19:00:00,0.7093
region2,wind,2017-01-13 20:00:00,0.6737
region2,wind,2017-01-13 21:00:00,0.6437
region2,wind,2017-01-13 22:00:00,0.6554
region2,wind,2017-01-13 23:00:00,0.7329
region2,wind,2017-01-14 00:00:00,0.7691
region2,wind,2017-01-14 01:00:00,0.7804
region2,wind,2017-01-14 02:00:00,0.7717
region2,wind,2017-01-14 03:00:00,0.7768
region2,wind,2017-01-14 04:00:00,0.7815
region2,wind,2017-01-14 05:00:00,0.7809
region2,wind,2017-01-14 06:00:00,0.7836
region2,wind,2017-01-14 07:00:00,0.7879999999999999
region2,wind,2017-01-14 08:00:00,0.7763
region2,wind,2017-01-14 09:00:00,0.7748
region2,wind,2017-01-14 10:00:00,0.7825
region2,wind,2017-01-14 11:00:00,0.8011
region2,wind,2017-01-14 12:00:00,0.8338
region2,wind,2017-01-14 13:00:00,0.8214
region2,wind,2017-01-14 14:00:00,0.7908
region2,wind,2017-01-14 15:00:00,0.7567
region2,wind,2017-01-14 16:00:00,0.7607
region2,wind,2017-01-14 17:00:00,0.7677
region2,wind,2017-01-14 18:00:00,0.7233
region2,wind,2017-01-14 19:00:00,0.737
region2,wind,2017-01-14 20:00:00,0.7169
region2,wind,2017-01-14 21:00:00,0.7111
region2,wind,2017-01-14 22:00:00,0.7057
region2,wind,2017-01-14 23:00:00,0.6613
region2,wind,2017-01-15 00:00:00,0.6192
region2,wind,2017-01-15 01:00:00,0.5955
region2,wind,2017-01-15 02:00:00,0.5671
region2,wind,2017-01-15 03:00:00,0.5561
region2,wind,2017-01-15 04:00:00,0.5319
region2,wind,2017-01-15 05:00:00,0.5035
region2,wind,2017-01-15 06:00:00,0.4761
region2,wind,2017-01-15 07:00:00,0.4437
region2,wind,2017-01-15 08:00:00,0.4188
region2,wind,2017-01-15 09:00:00,0.4262
region2,wind,2017-01-15 10:00:00,0.4393
region2,wind,2017-01-15 11:00:00,0.4341
region2,wind,2017-01-15 12:00:00,0.4126
region2,wind,2017-01-15 13:00:00,0.3364
region2,wind,2017-01-15 14:00:00,0.2123
region2,wind,2017-01-15 15:00:00,0.1504
region2,wind,2017-01-15 16:00:00,0.1557
region2,wind,2017-01-15 17:00:00,0.1344
region2,wind,2017-01-15 18:00:00,0.1097
region2,wind,2017-01-15 19:00:00,0.0911
region2,wind,2017-01-15 20:00:00,0.0773
region2,wind,2017-01-15 21:00:00,0.0717
region2,wind,2017-01-15 22:00:00,0.0715
region2,wind,2017-01-15 23:00:00,0.0685
region2,wind,2017-01-16 00:00:00,0.0685
region2,wind,2017-01-16 01:00:00,0.0709
region2,wind,2017-01-16 02:00:00,0.0716
region2,wind,2017-01-16 03:00:00,0.073
region2,wind,2017-01-16 04:00:00,0.071
region2,wind,2017-01-16 05:00:00,0.0659
region2,wind,2017-01-16 06:00:00,0.0579
region2,wind,2017-01-16 07:00:00,0.053
region2,wind,2017-01-16 08:00:00,0.0531
region2,wind,2017-01-16 09:00:00,0.0676
region2,wind,2017-01-16 10:00:00,0.0736
region2,wind,2017-01-16 11:00:00,0.0805
region2,wind,2017-01-16 12:00:00,0.0883
region2,wind,2017-01-16 13:00:00,0.0847
region2,wind,2017-01-16 14:00:00,0.0501
region2,wind,2017-01-16 15:00:00,0.0313
region2,wind,2017-01-16 16:00:00,0.0406
region2,wind,2017-01-16 17:00:00,0.0522
region2,wind,2017-01-16 18:00:00,0.0522
region2,wind,2017-01-16 19:00:00,0.0513
region2,wind,2017-01-16 20:00:00,0.0482
region2,wind,2017-01-16 21:00:00,0.045
region2,wind,2017-01-16 22:00:00,0.04
region2,wind,2017-01-16 23:00:00,0.0394
region2,wind,2017-01-17 00:00:00,0.0417
region2,wind,2017-01-17 01:00:00,0.0414
region2,wind,2017-01-17 02:00:00,0.0414
region2,wind,2017-01-17 03:00:00,0.0364
region2,wind,2017-01-17 04:00:00,0.0339
region2,wind,2017-01-17 05:00:00,0.0301
region2,wind,2017-01-17 06:00:00,0.0256
region2,wind,2017-01-17 07:00:00,0.0263
region2,wind,2017-01-17 08:00:00,0.031
region2,wind,2017-01-17 09:00:00,0.0456
region2,wind,2017-01-17 10:00:00,0.0807
region2,wind,2017-01-17 11:00:00,0.1027
region2,wind,2017-01-17 12:00:00,0.1167
region2,wind,2017-01-17 13:00:00,0.11900000000000001
region2,wind,2017-01-17 14:00:00,0.1047
region2,wind,2017-01-17 15:00:00,0.0645
region2,wind,2017-01-17 16:00:00,0.0613
region2,wind,2017-01-17 17:00:00,0.0833
region2,wind,2017-01-17 18:00:00,0.0922
region2,wind,2017-01-17 19:00:00,0.0882
region2,wind,2017-01-17 20:00:00,0.0829
region2,wind,2017-01-17 21:00:00,0.0808
region2,wind,2017-01-17 22:00:00,0.091
region2,wind,2017-01-17 23:00:00,0.0998
region2,wind,2017-01-18 00:00:00,0.1101
region2,wind,2017-01-18 01:00:00,0.1176
region2,wind,2017-01-18 02:00:00,0.1197
region2,wind,2017-01-18 03:00:00,0.1232
region2,wind,2017-01-18 04:00:00,0.1283
region2,wind,2017-01-18 05:00:00,0.1337
region2,wind,2017-01-18 06:00:00,0.1381
region2,wind,2017-01-18 07:00:00,0.1415
region2,wind,2017-01-18 08:00:00,0.1581
region2,wind,2017-01-18 09:00:00,0.1797
region2,wind,2017-01-18 10:00:00,0.1996
region2,wind,2017-01-18 11:00:00,0.2064
region2,wind,2017-01-18 12:00:00,0.2069
region2,wind,2017-01-18 13:00:00,0.1971
region2,wind,2017-01-18 14:00:00,0.1737
region2,wind,2017-01-18 15:00:00,0.1339
region2,wind,2017-01-18 16:00:00,0.1222
region2,wind,2017-01-18 17:00:00,0.1377
region2,wind,2017-01-18 18:00:00,0.1449
region2,wind,2017-01-18 19:00:00,0.1477
region2,wind,2017-01-18 20:00:00,0.1505
region2,wind,2017-01-18 21:00:00,0.1519
region2,wind,2017-01-18 22:00:00,0.1499
region2,wind,2017-01-18 23:00:00,0.1421
region2,wind,2017-01-19 00:00:00,0.1351
region2,wind,2017-01-19 01:00:00,0.1314
region2,wind,2017-01-19 02:00:00,0.1279
region2,wind,2017-01-19 03:00:00,0.1182
region2,wind,2017-01-19 04:00:00,0.1064
region2,wind,2017-01-19 05:00:00,0.1017
region2,wind,2017-01-19 06:00:00,0.1024
region2,wind,2017-01-19 07:00:00,0.1075
region2,wind,2017-01-19 08:00:00,0.1156
region2,wind,2017-01-19 09:00:00,0.1213
region2,wind,2017-01-19 10:00:00,0.1206
region2,wind,2017-01-19 11:00:00,0.11900000000000001
region2,wind,2017-01-19 12:00:00,0.1142
region2,wind,2017-01-19 13:00:00,0.1037
region2,wind,2017-01-19 14:00:00,0.0805
region2,wind,2017-01-19 15:00:00,0.0504
region2,wind,2017-01-19 16:00:00,0.0514
region2,wind,2017-01-19 17:00:00,0.057999999999999996
region2,wind,2017-01-19 18:00:00,0.0619
region2,wind,2017-01-19 19:00:00,0.064
region2,wind,2017-01-19 20:00:00,0.0685
region2,wind,2017-01-19 21:00:00,0.0714
region2,wind,2017-01-19 22:00:00,0.0765
region2,wind,2017-01-19 23:00:00,0.079
region2,wind,2017-01-20 00:00:00,0.0758
region2,wind,2017-01-20 01:00:00,0.0706
region2,wind,2017-01-20 02:00:00,0.0671
region2,wind,2017-01-20 03:00:00,0.0656
region2,wind,2017-01-20 04:00:00,0.059000000000000004
region2,wind,2017-01-20 05:00:00,0.0565
region2,wind,2017-01-20 06:00:00,0.0552
region2,wind,2017-01-20 07:00:00,0.0541
region2,wind,2017-01-20 08:00:00,0.0591
region2,wind,2017-01-20 09:00:00,0.0613
region2,wind,2017-01-20 10:00:00,0.0628
region2,wind,2017-01-20 11:00:00,0.0609
region2,wind,2017-01-20 12:00:00,0.0554
region2,wind,2017-01-20 13:00:00,0.0485
region2,wind,2017-01-20 14:00:00,0.0371
region2,wind,2017-01-20 15:00:00,0.0238
region2,wind,2017-01-20 16:00:00,0.0331
region2,wind,2017-01-20 17:00:00,0.0425
region2,wind,2017-01-20 18:00:00,0.0492
region2,wind,2017-01-20 19:00:00,0.052000000000000005
region2,wind,2017-01-20 20:00:00,0.0518
region2,wind,2017-01-20 21:00:00,0.0507
region2,wind,2017-01-20 22:00:00,0.0486
region2,wind,2017-01-20 23:00:00,0.0453
region2,wind,2017-01-21 00:00:00,0.0415
region2,wind,2017-01-21 01:00:00,0.0375
region2,wind,2017-01-21 02:00:00,0.0336
region2,wind,2017-01-21 03:00:00,0.0306
region2,wind,2017-01-21 04:00:00,0.0267
region2,wind,2017-01-21 05:00:00,0.0252
region2,wind,2017-01-21 06:00:00,0.0247
region2,wind,2017-01-21 07:00:00,0.0243
region2,wind,2017-01-21 08:00:00,0.0258
region2,wind,2017-01-21 09:00:00,0.0294
region2,wind,2017-01-21 10:00:00,0.0336
region2,wind,2017-01-21 11:00:00,0.0223
region2,wind,2017-01-21 12:00:00,0.0219
region2,wind,2017-01-21 13:00:00,0.0209
region2,wind,2017-01-21 14:00:00,0.01
region2,wind,2017-01-21 15:00:00,0.0084
region2,wind,2017-01-21 16:00:00,0.0293
region2,wind,2017-01-21 17:00:00,0.051
region2,wind,2017-01-21 18:00:00,0.0671
region2,wind,2017-01-21 19:00:00,0.0781
region2,wind,2017-01-21 20:00:00,0.0856
region2,wind,2017-01-21 21:00:00,0.0879
region2,wind,2017-01-21 22:00:00,0.0835
region2,wind,2017-01-21 23:00:00,0.0752
region2,wind,2017-01-22 00:00:00,0.0642
region2,wind,2017-01-22 01:00:00,0.0557
region2,wind,2017-01-22 02:00:00,0.0503
region2,wind,2017-01-22 03:00:00,0.0494
region2,wind,2017-01-22 04:00:00,0.0488
region2,wind,2017-01-22 05:00:00,0.0479
region2,wind,2017-01-22 06:00:00,0.049
region2,wind,2017-01-22 07:00:00,0.0497
region2,wind,2017-01-22 08:00:00,0.0566
region2,wind,2017-01-22 09:00:00,0.0519
region2,wind,2017-01-22 10:00:00,0.0408
region2,wind,2017-01-22 11:00:00,0.0347
region2,wind,2017-01-22 12:00:00,0.0272
region2,wind,2017-01-22 13:00:00,0.0202
region2,wind,2017-01-22 14:00:00,0.01
region2,wind,2017-01-22 15:00:00,0.0062
region2,wind,2017-01-22 16:00:00,0.0132
region2,wind,2017-01-22 17:00:00,0.0207
region2,wind,2017-01-22 18:00:00,0.0243
region2,wind,2017-01-22 19:00:00,0.024
region2,wind,2017-01-22 20:00:00,0.022000000000000002
region2,wind,2017-01-22 21:00:00,0.0198
region2,wind,2017-01-22 22:00:00,0.0207
region2,wind,2017-01-22 23:00:00,0.0199
region2,wind,2017-01-23 00:00:00,0.0226
region2,wind,2017-01-23 01:00:00,0.0248
region2,wind,2017-01-23 02:00:00,0.0267
region2,wind,2017-01-23 03:00:00,0.0256
region2,wind,2017-01-23 04:00:00,0.0249
region2,wind,2017-01-23 05:00:00,0.0241
region2,wind,2017-01-23 06:00:00,0.0248
region2,wind,2017-01-23 07:00:00,0.0287
region2,wind,2017-01-23 08:00:00,0.0364
region2,wind,2017-01-23 09:00:00,0.0557
region2,wind,2017-01-23 10:00:00,0.0585
region2,wind,2017-01-23 11:00:00,0.0612
region2,wind,2017-01-23 12:00:00,0.0648
region2,wind,2017-01-23 13:00:00,0.062
region2,wind,2017-01-23 14:00:00,0.0469
region2,wind,2017-01-23 15:00:00,0.033
region2,wind,2017-01-23 16:00:00,0.0321
region2,wind,2017-01-23 17:00:00,0.0376
region2,wind,2017-01-23 18:00:00,0.0394
region2,wind,2017-01-23 19:00:00,0.0371
region2,wind,2017-01-23 20:00:00,0.0329
region2,wind,2017-01-23 21:00:00,0.0262
region2,wind,2017-01-23 22:00:00,0.0218
region2,wind,2017-01-23 23:00:00,0.0189
region2,wind,2017-01-24 00:00:00,0.0168
region2,wind,2017-01-24 01:00:00,0.0144
region2,wind,2017-01-24 02:00:00,0.0143
region2,wind,2017-01-24 03:00:00,0.0148
region2,wind,2017-01-24 04:00:00,0.0147
region2,wind,2017-01-24 05:00:00,0.0149
region2,wind,2017-01-24 06:00:00,0.0153
region2,wind,2017-01-24 07:00:00,0.0164
region2,wind,2017-01-24 08:00:00,0.0234
region2,wind,2017-01-24 09:00:00,0.0383
region2,wind,2017-01-24 10:00:00,0.0342
region2,wind,2017-01-24 11:00:00,0.0328
region2,wind,2017-01-24 12:00:00,0.0323
region2,wind,2017-01-24 13:00:00,0.032
region2,wind,2017-01-24 14:00:00,0.0292
region2,wind,2017-01-24 15:00:00,0.0239
region2,wind,2017-01-24 16:00:00,0.0257
region2,wind,2017-01-24 17:00:00,0.0295
region2,wind,2017-01-24 18:00:00,0.0328
region2,wind,2017-01-24 19:00:00,0.0366
region2,wind,2017-01-24 20:00:00,0.0406
region2,wind,2017-01-24 21:00:00,0.0424
region2,wind,2017-01-24 22:00:00,0.0451
region2,wind,2017-01-24 23:00:00,0.0498
region2,wind,2017-01-25 00:00:00,0.055
region2,wind,2017-01-25 01:00:00,0.0574
region2,wind,2017-01-25 02:00:00,0.057999999999999996
region2,wind,2017-01-25 03:00:00,0.0564
region2,wind,2017-01-25 04:00:00,0.0526
region2,wind,2017-01-25 05:00:00,0.0505
region2,wind,2017-01-25 06:00:00,0.0479
region2,wind,2017-01-25 07:00:00,0.048
region2,wind,2017-01-25 08:00:00,0.0608
region2,wind,2017-01-25 09:00:00,0.0907
region2,wind,2017-01-25 10:00:00,0.1263
region2,wind,2017-01-25 11:00:00,0.1481
region2,wind,2017-01-25 12:00:00,0.1545
region2,wind,2017-01-25 13:00:00,0.1392
region2,wind,2017-01-25 14:00:00,0.1052
region2,wind,2017-01-25 15:00:00,0.0585
region2,wind,2017-01-25 16:00:00,0.0393
region2,wind,2017-01-25 17:00:00,0.0524
region2,wind,2017-01-25 18:00:00,0.0728
region2,wind,2017-01-25 19:00:00,0.0951
region2,wind,2017-01-25 20:00:00,0.1107
region2,wind,2017-01-25 21:00:00,0.1169
region2,wind,2017-01-25 22:00:00,0.1255
region2,wind,2017-01-25 23:00:00,0.1337
region2,wind,2017-01-26 00:00:00,0.1447
region2,wind,2017-01-26 01:00:00,0.1608
region2,wind,2017-01-26 02:00:00,0.1699
region2,wind,2017-01-26 03:00:00,0.1744
region2,wind,2017-01-26 04:00:00,0.1736
region2,wind,2017-01-26 05:00:00,0.18100000000000002
region2,wind,2017-01-26 06:00:00,0.1978
region2,wind,2017-01-26 07:00:00,0.2195
region2,wind,2017-01-26 08:00:00,0.2819
region2,wind,2017-01-26 09:00:00,0.3435
region2,wind,2017-01-26 10:00:00,0.3669
region2,wind,2017-01-26 11:00:00,0.4835
region2,wind,2017-01-26 12:00:00,0.4849
region2,wind,2017-01-26 13:00:00,0.4334
region2,wind,2017-01-26 14:00:00,0.3395
region2,wind,2017-01-26 15:00:00,0.1947
region2,wind,2017-01-26 16:00:00,0.218
region2,wind,2017-01-26 17:00:00,0.2935
region2,wind,2017-01-26 18:00:00,0.3196
region2,wind,2017-01-26 19:00:00,0.3165
region2,wind,2017-01-26 20:00:00,0.3029
region2,wind,2017-01-26 21:00:00,0.28600000000000003
region2,wind,2017-01-26 22:00:00,0.2827
region2,wind,2017-01-26 23:00:00,0.28300000000000003
region2,wind,2017-01-27 00:00:00,0.2912
region2,wind,2017-01-27 01:00:00,0.309
region2,wind,2017-01-27 02:00:00,0.3282
region2,wind,2017-01-27 03:00:00,0.3542
region2,wind,2017-01-27 04:00:00,0.3859
region2,wind,2017-01-27 05:00:00,0.4075
region2,wind,2017-01-27 06:00:00,0.4219
region2,wind,2017-01-27 07:00:00,0.4276
region2,wind,2017-01-27 08:00:00,0.4723
region2,wind,2017-01-27 09:00:00,0.4567
region2,wind,2017-01-27 10:00:00,0.4002
region2,wind,2017-01-27 11:00:00,0.3718
region2,wind,2017-01-27 12:00:00,0.3141
region2,wind,2017-01-27 13:00:00,0.272
region2,wind,2017-01-27 14:00:00,0.2126
region2,wind,2017-01-27 15:00:00,0.1734
region2,wind,2017-01-27 16:00:00,0.1979
region2,wind,2017-01-27 17:00:00,0.2284
region2,wind,2017-01-27 18:00:00,0.2268
region2,wind,2017-01-27 19:00:00,0.2112
region2,wind,2017-01-27 20:00:00,0.1928
region2,wind,2017-01-27 21:00:00,0.1781
region2,wind,2017-01-27 22:00:00,0.1735
region2,wind,2017-01-27 23:00:00,0.1715
region2,wind,2017-01-28 00:00:00,0.1709
region2,wind,2017-01-28 01:00:00,0.1693
region2,wind,2017-01-28 02:00:00,0.1717
region2,wind,2017-01-28 03:00:00,0.1783
region2,wind,2017-01-28 04:00:00,0.1939
region2,wind,2017-01-28 05:00:00,0.2143
region2,wind,2017-01-28 06:00:00,0.235
region2,wind,2017-01-28 07:00:00,0.2488
region2,wind,2017-01-28 08:00:00,0.2942
region2,wind,2017-01-28 09:00:00,0.303
region2,wind,2017-01-28 10:00:00,0.2575
region2,wind,2017-01-28 11:00:00,0.2465
region2,wind,2017-01-28 12:00:00,0.2471
region2,wind,2017-01-28 13:00:00,0.2329
region2,wind,2017-01-28 14:00:00,0.1954
region2,wind,2017-01-28 15:00:00,0.1607
region2,wind,2017-01-28 16:00:00,0.2167
region2,wind,2017-01-28 17:00:00,0.3125
region2,wind,2017-01-28 18:00:00,0.3547
region2,wind,2017-01-28 19:00:00,0.3749
region2,wind,2017-01-28 20:00:00,0.3799
region2,wind,2017-01-28 21:00:00,0.3942
region2,wind,2017-01-28 22:00:00,0.4117
region2,wind,2017-01-28 23:00:00,0.4158
region2,wind,2017-01-29 00:00:00,0.3978
region2,wind,2017-01-29 01:00:00,0.3763
region2,wind,2017-01-29 02:00:00,0.376
region2,wind,2017-01-29 03:00:00,0.3638
region2,wind,2017-01-29 04:00:00,0.3847
region2,wind,2017-01-29 05:00:00,0.4314
region2,wind,2017-01-29 06:00:00,0.4556
region2,wind,2017-01-29 07:00:00,0.4752
region2,wind,2017-01-29 08:00:00,0.5414
region2,wind,2017-01-29 09:00:00,0.5598
region2,wind,2017-01-29 10:00:00,0.5123
region2,wind,2017-01-29 11:00:00,0.4725
region2,wind,2017-01-29 12:00:00,0.5117
region2,wind,2017-01-29 13:00:00,0.4813
region2,wind,2017-01-29 14:00:00,0.3888
region2,wind,2017-01-29 15:00:00,0.314
region2,wind,2017-01-29 16:00:00,0.3072
region2,wind,2017-01-29 17:00:00,0.33
region2,wind,2017-01-29 18:00:00,0.321
region2,wind,2017-01-29 19:00:00,0.3025
region2,wind,2017-01-29 20:00:00,0.2836
region2,wind,2017-01-29 21:00:00,0.2478
region2,wind,2017-01-29 22:00:00,0.2303
region2,wind,2017-01-29 23:00:00,0.2213
region2,wind,2017-01-30 00:00:00,0.2267
region2,wind,2017-01-30 01:00:00,0.2429
region2,wind,2017-01-30 02:00:00,0.2746
region2,wind,2017-01-30 03:00:00,0.311
region2,wind,2017-01-30 04:00:00,0.3667
region2,wind,2017-01-30 05:00:00,0.4346
region2,wind,2017-01-30 06:00:00,0.4972
region2,wind,2017-01-30 07:00:00,0.5252
region2,wind,2017-01-30 08:00:00,0.5747
region2,wind,2017-01-30 09:00:00,0.5791
region2,wind,2017-01-30 10:00:00,0.5879
region2,wind,2017-01-30 11:00:00,0.5932
region2,wind,2017-01-30 12:00:00,0.612
region2,wind,2017-01-30 13:00:00,0.5987
region2,wind,2017-01-30 14:00:00,0.5992
region2,wind,2017-01-30 15:00:00,0.5541
region2,wind,2017-01-30 16:00:00,0.5431
region2,wind,2017-01-30 17:00:00,0.5503
region2,wind,2017-01-30 18:00:00,0.5552
region2,wind,2017-01-30 19:00:00,0.5525
region2,wind,2017-01-30 20:00:00,0.5408
region2,wind,2017-01-30 21:00:00,0.5168
region2,wind,2017-01-30 22:00:00,0.4712
region2,wind,2017-01-30 23:00:00,0.4189
region2,wind,2017-01-31 00:00:00,0.363
region2,wind,2017-01-31 01:00:00,0.3113
region2,wind,2017-01-31 02:00:00,0.2671
region2,wind,2017-01-31 03:00:00,0.2343
region2,wind,2017-01-31 04:00:00,0.2178
region2,wind,2017-01-31 05:00:00,0.1975
region2,wind,2017-01-31 06:00:00,0.1877
region2,wind,2017-01-31 07:00:00,0.1676
region2,wind,2017-01-31 08:00:00,0.1509
region2,wind,2017-01-31 09:00:00,0.1322
region2,wind,2017-01-31 10:00:00,0.1219
region2,wind,2017-01-31 11:00:00,0.0915
region2,wind,2017-01-31 12:00:00,0.0713
region2,wind,2017-01-31 13:00:00,0.0595
region2,wind,2017-01-31 14:00:00,0.0483
region2,wind,2017-01-31 15:00:00,0.0446
region2,wind,2017-01-31 16:00:00,0.0545
region2,wind,2017-01-31 17:00:00,0.064
region2,wind,2017-01-31 18:00:00,0.0662
region2,wind,2017-01-31 19:00:00,0.0644
region2,wind,2017-01-31 20:00:00,0.0643
region2,wind,2017-01-31 21:00:00,0.0657
region2,wind,2017-01-31 22:00:00,0.0697
region2,wind,2017-01-31 23:00:00,0.075
region4,demand_power,2017-01-01 00:00:00,-62.55
region4,demand_power,2017-01-01 01:00:00,-61.06
region4,demand_power,2017-01-01 02:00:00,-58.3
region4,demand_power,2017-01-01 03:00:00,-57.32
region4,demand_power,2017-01-01 04:00:00,-59.19
region4,demand_power,2017-01-01 05:00:00,-63.46
region4,demand_power,2017-01-01 06:00:00,-67.91
region4,demand_power,2017-01-01 07:00:00,-69.92
region4,demand_power,2017-01-01 08:00:00,-71.07
region4,demand_power,2017-01-01 09:00:00,-71.3
region4,demand_power,2017-01-01 10:00:00,-71.37
region4,demand_power,2017-01-01 11:00:00,-71.44
region4,demand_power,2017-01-01 12:00:00,-69.71
region4,demand_power,2017-01-01 13:00:00,-67.63
region4,demand_power,2017-01-01 14:00:00,-65.65
region4,demand_power,2017-01-01 15:00:00,-65.08
region4,demand_power,2017-01-01 16:00:00,-67.43
region4,demand_power,2017-01-01 17:00:00,-71.7
region4,demand_power,2017-01-01 18:00:00,-72.61
region4,demand_power,2017-01-01 19:00:00,-69.31
region4,demand_power,2017-01-01 20:00:00,-65.98
region4,demand_power,2017-01-01 21:00:00,-66.37
region4,demand_power,2017-01-01 22:00:00,-67.46
region4,demand_power,2017-01-01 23:00:00,-64.78
region4,demand_power,2017-01-02 00:00:00,-69.28
region4,demand_power,2017-01-02 01:00:00,-67.79
region4,demand_power,2017-01-02 02:00:00,-65.03
region4,demand_power,2017-01-02 03:00:00,-64.04
region4,demand_power,2017-01-02 04:00:00,-65.91
region4,demand_power,2017-01-02 05:00:00,-70.18
region4,demand_power,2017-01-02 06:00:00,-74.64
region4,demand_power,2017-01-02 07:00:00,-76.65
region4,demand_power,2017-01-02 08:00:00,-77.8
region4,demand_power,2017-01-02 09:00:00,-78.02
region4,demand_power,2017-01-02 10:00:00,-78.1
region4,demand_power,2017-01-02 11:00:00,-78.16
region4,demand_power,2017-01-02 12:00:00,-76.44
region4,demand_power,2017-01-02 13:00:00,-74.36
region4,demand_power,2017-01-02 14:00:00,-72.37
region4,demand_power,2017-01-02 15:00:00,-71.81
region4,demand_power,2017-01-02 16:00:00,-74.16
region4,demand_power,2017-01-02 17:00:00,-78.43
region4,demand_power,2017-01-02 18:00:00,-79.34
region4,demand_power,2017-01-02 19:00:00,-76.04
region4,demand_power,2017-01-02 20:00:00,-72.7
region4,demand_power,2017-01-02 21:00:00,-73.09
region4,demand_power,2017-01-02 22:00:00,-74.19
region4,demand_power,2017-01-02 23:00:00,-71.51
region4,demand_power,2017-01-03 00:00:00,-73.0
region4,demand_power,2017-01-03 01:00:00,-71.51
region4,demand_power,2017-01-03 02:00:00,-68.75
region4,demand_power,2017-01-03 03:00:00,-67.77
region4,demand_power,2017-01-03 04:00:00,-69.64
region4,demand_power,2017-01-03 05:00:00,-73.9
region4,demand_power,2017-01-03 06:00:00,-78.36
region4,demand_power,2017-01-03 07:00:00,-80.37
region4,demand_power,2017-01-03 08:00:00,-81.52
region4,demand_power,2017-01-03 09:00:00,-81.75
region4,demand_power,2017-01-03 10:00:00,-81.82
region4,demand_power,2017-01-03 11:00:00,-81.89
region4,demand_power,2017-01-03 12:00:00,-80.16
region4,demand_power,2017-01-03 13:00:00,-78.08
region4,demand_power,2017-01-03 14:00:00,-76.09
region4,demand_power,2017-01-03 15:00:00,-75.53
region4,demand_power,2017-01-03 16:00:00,-77.88
region4,demand_power,2017-01-03 17:00:00,-82.15
region4,demand_power,2017-01-03 18:00:00,-83.06
region4,demand_power,2017-01-03 19:00:00,-79.76
region4,demand_power,2017-01-03 20:00:00,-76.42
region4,demand_power,2017-01-03 21:00:00,-76.81
region4,demand_power,2017-01-03 22:00:00,-77.91
region4,demand_power,2017-01-03 23:00:00,-75.23
region4,demand_power,2017-01-04 00:00:00,-71.97
region4,demand_power,2017-01-04 01:00:00,-70.48
region4,demand_power,2017-01-04 02:00:00,-67.72
region4,demand_power,2017-01-04 03:00:00,-66.73
region4,demand_power,2017-01-04 04:00:00,-68.6
region4,demand_power,2017-01-04 05:00:00,-72.87
region4,demand_power,2017-01-04 06:00:00,-77.33
region4,demand_power,2017-01-04 07:00:00,-79.34
region4,demand_power,2017-01-04 08:00:00,-80.49
region4,demand_power,2017-01-04 09:00:00,-80.71
region4,demand_power,2017-01-04 10:00:00,-80.79
region4,demand_power,2017-01-04 11:00:00,-80.85
region4,demand_power,2017-01-04 12:00:00,-79.12
region4,demand_power,2017-01-04 13:00:00,-77.05
region4,demand_power,2017-01-04 14:00:00,-75.06
region4,demand_power,2017-01-04 15:00:00,-74.5
region4,demand_power,2017-01-04 16:00:00,-76.85
region4,demand_power,2017-01-04 17:00:00,-81.12
region4,demand_power,2017-01-04 18:00:00,-82.03
region4,demand_power,2017-01-04 19:00:00,-78.73
region4,demand_power,2017-01-04 20:00:00,-75.39
region4,demand_power,2017-01-04 21:00:00,-75.78
region4,demand_power,2017-01-04 22:00:00,-76.88
region4,demand_power,2017-01-04 23:00:00,-74.2
region4,demand_power,2017-01-05 00:00:00,-72.47
region4,demand_power,2017-01-05 01:00:00,-70.98
region4,demand_power,2017-01-05 02:00:00,-68.23
region4,demand_power,2017-01-05 03:00:00,-67.24
region4,demand_power,2017-01-05 04:00:00,-69.11
region4,demand_power,2017-01-05 05:00:00,-73.38
region4,demand_power,2017-01-05 06:00:00,-77.84
region4,demand_power,2017-01-05 07:00:00,-79.84
region4,demand_power,2017-01-05 08:00:00,-80.99
region4,demand_power,2017-01-05 09:00:00,-81.22
region4,demand_power,2017-01-05 10:00:00,-81.3
region4,demand_power,2017-01-05 11:00:00,-81.36
region4,demand_power,2017-01-05 12:00:00,-79.63
region4,demand_power,2017-01-05 13:00:00,-77.56
region4,demand_power,2017-01-05 14:00:00,-75.57
region4,demand_power,2017-01-05 15:00:00,-75.01
region4,demand_power,2017-01-05 16:00:00,-77.36
region4,demand_power,2017-01-05 17:00:00,-81.63
region4,demand_power,2017-01-05 18:00:00,-82.54
region4,demand_power,2017-01-05 19:00:00,-79.24
region4,demand_power,2017-01-05 20:00:00,-75.9
region4,demand_power,2017-01-05 21:00:00,-76.29
region4,demand_power,2017-01-05 22:00:00,-77.39
