,demand_region2,demand_region4,demand_region5,wind_region2,wind_region5,wind_region6
1980-01-22 08:00:00,-56.75,-74.9,-42.24,0.0566,0.037,0.233
1980-01-22 09:00:00,-58.04,-75.12,-44.31,0.0519,0.0425,0.2754
1980-01-22 10:00:00,-59.04,-75.2,-45.15,0.0408,0.0463,0.3179
1980-01-22 11:00:00,-58.55,-75.26,-45.57,0.0347,0.0493,0.3638
1980-01-22 12:00:00,-57.37,-73.53,-45.82,0.0272,0.0535,0.372
1980-01-22 13:00:00,-56.15,-71.46,-45.48,0.0202,0.0524,0.373
1980-01-22 14:00:00,-55.54,-69.47,-45.23,0.01,0.0377,0.3747
1980-01-22 15:00:00,-56.0,-68.91,-45.47,0.0062,0.0152,0.3589
1980-01-22 16:00:00,-58.44,-71.26,-48.13,0.0132,0.0224,0.2302
1980-01-22 17:00:00,-59.23,-75.53,-50.52,0.0207,0.0266,0.1287
1980-01-22 18:00:00,-57.8,-76.44,-50.37,0.0243,0.0271,0.1644
1980-01-22 19:00:00,-54.19,-73.14,-48.48,0.024,0.0291,0.1714
1980-01-22 20:00:00,-51.25,-69.8,-45.68,0.022,0.0317,0.173
1980-01-22 21:00:00,-49.43,-70.19,-42.15,0.0198,0.0313,0.168
1980-01-22 22:00:00,-45.67,-71.29,-38.29,0.0207,0.0303,0.1609
1980-01-22 23:00:00,-42.55,-68.61,-34.76,0.0199,0.0306,0.1591
1980-01-23 00:00:00,-52.16,-73.01,-35.26,0.0226,0.0307,0.1564
1980-01-23 01:00:00,-51.21,-71.52,-33.52,0.0248,0.0307,0.1518
1980-01-23 02:00:00,-51.25,-68.77,-31.77,0.0267,0.0299,0.1536
1980-01-23 03:00:00,-52.1,-67.78,-30.84,0.0256,0.0302,0.1622
1980-01-23 04:00:00,-54.04,-69.65,-29.85,0.0249,0.0278,0.1769
1980-01-23 05:00:00,-59.03,-73.92,-30.62,0.0241,0.0241,0.191
1980-01-23 06:00:00,-64.23,-78.38,-35.15,0.0248,0.0244,0.1965
1980-01-23 07:00:00,-66.97,-80.38,-40.59,0.0287,0.0271,0.2018
1980-01-23 08:00:00,-68.34,-81.53,-43.73,0.0364,0.0352,0.2333
1980-01-23 09:00:00,-69.63,-81.76,-45.81,0.0557,0.0525,0.2886
1980-01-23 10:00:00,-70.63,-81.84,-46.64,0.0585,0.0719,0.342
1980-01-23 11:00:00,-70.14,-81.9,-47.06,0.0612,0.1019,0.3348
1980-01-23 12:00:00,-68.96,-80.17,-47.32,0.0648,0.1271,0.3157
1980-01-23 13:00:00,-67.74,-78.1,-46.98,0.062,0.132,0.3146
1980-01-23 14:00:00,-67.13,-76.11,-46.72,0.0469,0.1147,0.3202
1980-01-23 15:00:00,-67.59,-75.55,-46.97,0.033,0.1045,0.3144
1980-01-23 16:00:00,-70.03,-77.9,-49.63,0.0321,0.1302,0.1948
1980-01-23 17:00:00,-70.82,-82.17,-52.01,0.0376,0.1712,0.1005
1980-01-23 18:00:00,-69.39,-83.08,-51.86,0.0394,0.2124,0.1309
1980-01-23 19:00:00,-65.78,-79.78,-49.97,0.0371,0.2603,0.1562
1980-01-23 20:00:00,-62.84,-76.44,-47.18,0.0329,0.3364,0.1658
1980-01-23 21:00:00,-61.02,-76.83,-43.65,0.0262,0.4044,0.169
1980-01-23 22:00:00,-57.26,-77.93,-39.79,0.0218,0.4564,0.1631
1980-01-23 23:00:00,-54.14,-75.24,-36.26,0.0189,0.5076,0.1621
1980-01-24 00:00:00,-53.39,-75.49,-33.98,0.0168,0.5283,0.1666
1980-01-24 01:00:00,-52.44,-74.0,-32.24,0.0144,0.5363,0.175
1980-01-24 02:00:00,-52.48,-71.24,-30.5,0.0143,0.5422,0.1922
1980-01-24 03:00:00,-53.33,-70.26,-29.57,0.0148,0.5446,0.2099
1980-01-24 04:00:00,-55.27,-72.13,-28.57,0.0147,0.5388,0.2289
1980-01-24 05:00:00,-60.26,-76.39,-29.35,0.0149,0.5301,0.2385
1980-01-24 06:00:00,-65.45,-80.85,-33.88,0.0153,0.521,0.2351
1980-01-24 07:00:00,-68.2,-82.86,-39.32,0.0164,0.5098,0.2385
1980-01-24 08:00:00,-69.57,-84.01,-42.46,0.0234,0.5097,0.2705
1980-01-24 09:00:00,-70.86,-84.24,-44.54,0.0383,0.5011,0.2988
1980-01-24 10:00:00,-71.86,-84.31,-45.37,0.0342,0.5143,0.3538
1980-01-24 11:00:00,-71.37,-84.38,-45.79,0.0328,0.5255,0.3655
1980-01-24 12:00:00,-70.19,-82.65,-46.05,0.0323,0.5228,0.3546
1980-01-24 13:00:00,-68.97,-80.57,-45.71,0.032,0.5087,0.3411
1980-01-24 14:00:00,-68.36,-78.58,-45.45,0.0292,0.4889,0.3298
1980-01-24 15:00:00,-68.82,-78.02,-45.69,0.0239,0.4741,0.3039
1980-01-24 16:00:00,-71.26,-80.37,-48.36,0.0257,0.473,0.1612
1980-01-24 17:00:00,-72.05,-84.64,-50.74,0.0295,0.4933,0.1198
1980-01-24 18:00:00,-70.62,-85.55,-50.59,0.0328,0.5268,0.1398
1980-01-24 19:00:00,-67.01,-82.25,-48.7,0.0366,0.5556,0.1434
1980-01-24 20:00:00,-64.07,-78.91,-45.91,0.0406,0.5718,0.1415
1980-01-24 21:00:00,-62.25,-79.3,-42.38,0.0424,0.5955,0.1382
1980-01-24 22:00:00,-58.49,-80.4,-38.52,0.0451,0.6219,0.1352
1980-01-24 23:00:00,-55.37,-77.72,-34.99,0.0498,0.6318,0.1319
1980-01-25 00:00:00,-53.92,-77.9,-35.05,0.055,0.636,0.1281
1980-01-25 01:00:00,-52.97,-76.41,-33.31,0.0574,0.6301,0.1275
1980-01-25 02:00:00,-53.02,-73.65,-31.56,0.058,0.6273,0.126
1980-01-25 03:00:00,-53.86,-72.67,-30.63,0.0564,0.6295,0.1259
1980-01-25 04:00:00,-55.81,-74.53,-29.63,0.0526,0.6161,0.1188
1980-01-25 05:00:00,-60.79,-78.8,-30.41,0.0505,0.6206,0.116
1980-01-25 06:00:00,-65.99,-83.26,-34.94,0.0479,0.6301,0.1133
1980-01-25 07:00:00,-68.73,-85.27,-40.38,0.048,0.6458,0.1114
1980-01-25 08:00:00,-70.1,-86.42,-43.52,0.0608,0.6734,0.1271
1980-01-25 09:00:00,-71.4,-86.64,-45.6,0.0907,0.6947,0.1591
1980-01-25 10:00:00,-72.39,-86.72,-46.43,0.1263,0.7068,0.1659
1980-01-25 11:00:00,-71.91,-86.79,-46.85,0.1481,0.7314,0.1982
1980-01-25 12:00:00,-70.72,-85.06,-47.11,0.1545,0.7519,0.2127
1980-01-25 13:00:00,-69.5,-82.98,-46.77,0.1392,0.7607,0.2269
1980-01-25 14:00:00,-68.9,-80.99,-46.51,0.1052,0.7467,0.2369
1980-01-25 15:00:00,-69.35,-80.43,-46.75,0.0585,0.7121,0.2301
1980-01-25 16:00:00,-71.79,-82.78,-49.42,0.0393,0.6893,0.1154
1980-01-25 17:00:00,-72.59,-87.05,-51.8,0.0524,0.7012,0.0638
1980-01-25 18:00:00,-71.15,-87.96,-51.65,0.0728,0.7277,0.0696
1980-01-25 19:00:00,-67.54,-84.66,-49.76,0.0951,0.741,0.0643
1980-01-25 20:00:00,-64.6,-81.32,-46.97,0.1107,0.7428,0.0604
1980-01-25 21:00:00,-62.78,-81.71,-43.44,0.1169,0.7373,0.0588
1980-01-25 22:00:00,-59.02,-82.81,-39.58,0.1255,0.7601,0.0597
1980-01-25 23:00:00,-55.9,-80.13,-36.05,0.1337,0.7562,0.0598
1980-01-26 00:00:00,-53.35,-75.72,-37.52,0.1447,0.7688,0.0609
1980-01-26 01:00:00,-52.4,-74.23,-35.78,0.1608,0.7763,0.0665
1980-01-26 02:00:00,-52.44,-71.48,-34.04,0.1699,0.7928,0.0726
1980-01-26 03:00:00,-53.29,-70.49,-33.11,0.1744,0.8021,0.0825
1980-01-26 04:00:00,-55.23,-72.36,-32.11,0.1736,0.799,0.0925
1980-01-26 05:00:00,-60.22,-76.63,-32.89,0.181,0.802,0.0998
1980-01-26 06:00:00,-65.41,-81.09,-37.42,0.1978,0.8016,0.1116
1980-01-26 07:00:00,-68.16,-83.09,-42.86,0.2195,0.8139,0.1263
1980-01-26 08:00:00,-69.53,-84.24,-46.0,0.2819,0.8276,0.1665
1980-01-26 09:00:00,-70.82,-84.47,-48.08,0.3435,0.8975,0.2262
1980-01-26 10:00:00,-71.82,-84.55,-48.91,0.3669,0.9258,0.3059
1980-01-26 11:00:00,-71.33,-84.61,-49.33,0.4835,0.9298,0.4126
1980-01-26 12:00:00,-70.15,-82.88,-49.59,0.4849,0.9168,0.4403
1980-01-26 13:00:00,-68.93,-80.8,-49.25,0.4334,0.8921,0.4293
1980-01-26 14:00:00,-68.32,-78.82,-48.99,0.3395,0.8625,0.4075
1980-01-26 15:00:00,-68.78,-78.26,-49.23,0.1947,0.7905,0.3469
1980-01-26 16:00:00,-71.22,-80.6,-51.9,0.218,0.6814,0.213
1980-01-26 17:00:00,-72.01,-84.88,-54.28,0.2935,0.7176,0.1928
1980-01-26 18:00:00,-70.58,-85.79,-54.13,0.3196,0.7778,0.2543
1980-01-26 19:00:00,-66.97,-82.48,-52.24,0.3165,0.8127,0.3069
1980-01-26 20:00:00,-64.03,-79.15,-49.45,0.3029,0.8143,0.3317
1980-01-26 21:00:00,-62.21,-79.54,-45.92,0.286,0.7958,0.3464
1980-01-26 22:00:00,-58.45,-80.63,-42.06,0.2827,0.7567,0.3508
1980-01-26 23:00:00,-55.33,-77.95,-38.53,0.283,0.7312,0.392
1980-01-27 00:00:00,-51.99,-65.57,-36.34,0.2912,0.7142,0.4137
1980-01-27 01:00:00,-51.04,-64.08,-34.6,0.309,0.6883,0.4282
1980-01-27 02:00:00,-51.08,-61.32,-32.86,0.3282,0.6712,0.421
1980-01-27 03:00:00,-51.92,-60.34,-31.92,0.3542,0.6602,0.4132
1980-01-27 04:00:00,-53.87,-62.21,-30.93,0.3859,0.66,0.4573
1980-01-27 05:00:00,-58.86,-66.47,-31.7,0.4075,0.6528,0.4729
1980-01-27 06:00:00,-64.05,-70.93,-36.24,0.4219,0.6548,0.4457
1980-01-27 07:00:00,-66.79,-72.94,-41.67,0.4276,0.6704,0.4403
1980-01-27 08:00:00,-68.17,-74.09,-44.82,0.4723,0.6663,0.4507
1980-01-27 09:00:00,-69.46,-74.31,-46.89,0.4567,0.7357,0.4831
1980-01-27 10:00:00,-70.45,-74.39,-47.72,0.4002,0.7747,0.5259
1980-01-27 11:00:00,-69.97,-74.46,-48.14,0.3718,0.84,0.5828
1980-01-27 12:00:00,-68.79,-72.73,-48.4,0.3141,0.84,0.6162
1980-01-27 13:00:00,-67.56,-70.65,-48.06,0.272,0.8229,0.5749
1980-01-27 14:00:00,-66.96,-68.66,-47.8,0.2126,0.7777,0.5117
1980-01-27 15:00:00,-67.41,-68.1,-48.05,0.1734,0.6614,0.4457
1980-01-27 16:00:00,-69.85,-70.45,-50.71,0.1979,0.639,0.3664
1980-01-27 17:00:00,-70.65,-74.72,-53.1,0.2284,0.6988,0.3119
1980-01-27 18:00:00,-69.22,-75.63,-52.95,0.2268,0.7159,0.3149
1980-01-27 19:00:00,-65.61,-72.33,-51.06,0.2112,0.6886,0.3403
1980-01-27 20:00:00,-62.67,-68.99,-48.26,0.1928,0.6249,0.3516
1980-01-27 21:00:00,-60.84,-69.38,-44.73,0.1781,0.5574,0.3666
1980-01-27 22:00:00,-57.09,-70.48,-40.87,0.1735,0.5065,0.3684
1980-01-27 23:00:00,-53.97,-67.8,-37.34,0.1715,0.4362,0.3833
1980-01-28 00:00:00,-43.52,-58.97,-33.08,0.1709,0.3897,0.3992
1980-01-28 01:00:00,-42.56,-57.48,-31.34,0.1693,0.3355,0.4058
1980-01-28 02:00:00,-42.61,-54.73,-29.59,0.1717,0.3095,0.3956
1980-01-28 03:00:00,-43.45,-53.74,-28.66,0.1783,0.2988,0.3927
1980-01-28 04:00:00,-45.4,-55.61,-27.67,0.1939,0.2996,0.3903
1980-01-28 05:00:00,-50.39,-59.88,-28.44,0.2143,0.3119,0.3707
1980-01-28 06:00:00,-55.58,-64.34,-32.97,0.235,0.3164,0.3572
1980-01-28 07:00:00,-58.32,-66.34,-38.41,0.2488,0.319,0.3325
1980-01-28 08:00:00,-59.7,-67.49,-41.55,0.2942,0.3261,0.3432
1980-01-28 09:00:00,-60.99,-67.72,-43.63,0.303,0.3491,0.3781
1980-01-28 10:00:00,-61.98,-67.8,-44.46,0.2575,0.378,0.4083
1980-01-28 11:00:00,-61.5,-67.86,-44.88,0.2465,0.3973,0.426
1980-01-28 12:00:00,-60.32,-66.13,-45.14,0.2471,0.4587,0.4559
1980-01-28 13:00:00,-59.09,-64.05,-44.8,0.2329,0.51,0.4841
1980-01-28 14:00:00,-58.49,-62.07,-44.54,0.1954,0.4986,0.4883
1980-01-28 15:00:00,-58.94,-61.51,-44.79,0.1607,0.429,0.4466
1980-01-28 16:00:00,-61.38,-63.85,-47.45,0.2167,0.3679,0.3049
1980-01-28 17:00:00,-62.18,-68.13,-49.83,0.3125,0.3774,0.1076
1980-01-28 18:00:00,-60.75,-69.04,-49.68,0.3547,0.381,0.1098
1980-01-28 19:00:00,-57.14,-65.73,-47.79,0.3749,0.3834,0.1197
1980-01-28 20:00:00,-54.2,-62.4,-45.0,0.3799,0.3684,0.1288
1980-01-28 21:00:00,-52.37,-62.79,-41.47,0.3942,0.3777,0.1312
1980-01-28 22:00:00,-48.62,-63.88,-37.61,0.4117,0.3736,0.1239
1980-01-28 23:00:00,-45.5,-61.2,-34.08,0.4158,0.3756,0.1387
1980-01-29 00:00:00,-38.62,-56.49,-32.26,0.3978,0.3648,0.149
1980-01-29 01:00:00,-37.67,-55.01,-30.52,0.3763,0.3277,0.1566
1980-01-29 02:00:00,-37.72,-52.25,-28.78,0.376,0.3342,0.1576
1980-01-29 03:00:00,-38.56,-51.26,-27.85,0.3638,0.3473,0.153
1980-01-29 04:00:00,-40.51,-53.13,-26.85,0.3847,0.3384,0.1622
1980-01-29 05:00:00,-45.49,-57.4,-27.62,0.4314,0.3337,0.1581
1980-01-29 06:00:00,-50.69,-61.86,-32.16,0.4556,0.3222,0.1483
1980-01-29 07:00:00,-53.43,-63.87,-37.6,0.4752,0.3032,0.138
1980-01-29 08:00:00,-54.8,-65.02,-40.74,0.5414,0.282,0.1451
1980-01-29 09:00:00,-56.1,-65.24,-42.81,0.5598,0.3019,0.1752
1980-01-29 10:00:00,-57.09,-65.32,-43.65,0.5123,0.3124,0.1887
1980-01-29 11:00:00,-56.6,-65.38,-44.07,0.4725,0.3025,0.2501
1980-01-29 12:00:00,-55.42,-63.65,-44.32,0.5117,0.313,0.2992
1980-01-29 13:00:00,-54.2,-61.58,-43.99,0.4813,0.298,0.3355
1980-01-29 14:00:00,-53.59,-59.59,-43.73,0.3888,0.2629,0.3439
1980-01-29 15:00:00,-54.05,-59.03,-43.97,0.314,0.2438,0.3194
1980-01-29 16:00:00,-56.49,-61.38,-46.63,0.3072,0.2578,0.2446
1980-01-29 17:00:00,-57.28,-65.65,-49.02,0.33,0.2917,0.1915
1980-01-29 18:00:00,-55.85,-66.56,-48.87,0.321,0.3204,0.204
1980-01-29 19:00:00,-52.24,-63.26,-46.98,0.3025,0.3331,0.205
1980-01-29 20:00:00,-49.3,-59.92,-44.19,0.2836,0.3242,0.1818
1980-01-29 21:00:00,-47.48,-60.31,-40.66,0.2478,0.2986,0.1617
1980-01-29 22:00:00,-43.72,-61.41,-36.8,0.2303,0.2793,0.1693
1980-01-29 23:00:00,-40.6,-58.73,-33.26,0.2213,0.2446,0.1759
1980-01-30 00:00:00,-49.73,-59.15,-33.66,0.2267,0.2124,0.1769
1980-01-30 01:00:00,-48.78,-57.66,-31.92,0.2429,0.2042,0.1759
1980-01-30 02:00:00,-48.82,-54.9,-30.17,0.2746,0.196,0.1802
1980-01-30 03:00:00,-49.67,-53.91,-29.24,0.311,0.1747,0.1751
1980-01-30 04:00:00,-51.61,-55.78,-28.25,0.3667,0.1596,0.1494
1980-01-30 05:00:00,-56.6,-60.05,-29.02,0.4346,0.1744,0.1359
1980-01-30 06:00:00,-61.79,-64.51,-33.55,0.4972,0.2192,0.1302
1980-01-30 07:00:00,-64.54,-66.52,-38.99,0.5252,0.2585,0.1238
1980-01-30 08:00:00,-65.91,-67.67,-42.13,0.5747,0.3057,0.1418
1980-01-30 09:00:00,-67.2,-67.89,-44.21,0.5791,0.3947,0.157
1980-01-30 10:00:00,-68.2,-67.97,-45.04,0.5879,0.4358,0.1683
1980-01-30 11:00:00,-67.71,-68.03,-45.46,0.5932,0.476,0.2101
1980-01-30 12:00:00,-66.53,-66.31,-45.72,0.612,0.5326,0.2474
1980-01-30 13:00:00,-65.31,-64.23,-45.38,0.5987,0.5733,0.2701
1980-01-30 14:00:00,-64.7,-62.24,-45.12,0.5992,0.5683,0.2741
1980-01-30 15:00:00,-65.16,-61.68,-45.37,0.5541,0.5784,0.2556
1980-01-30 16:00:00,-67.6,-64.03,-48.03,0.5431,0.5766,0.1902
1980-01-30 17:00:00,-68.39,-68.3,-50.42,0.5503,0.6039,0.1266
1980-01-30 18:00:00,-66.96,-69.21,-50.26,0.5552,0.6491,0.1436
1980-01-30 19:00:00,-63.35,-65.91,-48.38,0.5525,0.6852,0.1589
1980-01-30 20:00:00,-60.41,-62.57,-45.58,0.5408,0.7201,0.1686
1980-01-30 21:00:00,-58.59,-62.96,-42.05,0.5168,0.7592,0.1796
1980-01-30 22:00:00,-54.83,-64.06,-38.19,0.4712,0.7857,0.1811
1980-01-30 23:00:00,-51.71,-61.38,-34.66,0.4189,0.8039,0.184
1980-01-31 00:00:00,-51.58,-58.35,-33.1,0.363,0.8038,0.1957
1980-01-31 01:00:00,-50.63,-56.86,-31.36,0.3113,0.8209,0.1951
1980-01-31 02:00:00,-50.68,-54.11,-29.62,0.2671,0.8086,0.1811
1980-01-31 03:00:00,-51.52,-53.12,-28.69,0.2343,0.7952,0.1641
1980-01-31 04:00:00,-53.46,-54.99,-27.69,0.2178,0.8103,0.1435
1980-01-31 05:00:00,-58.45,-59.26,-28.47,0.1975,0.8279,0.1267
1980-01-31 06:00:00,-63.65,-63.72,-33.0,0.1877,0.8422,0.1179
1980-01-31 07:00:00,-66.39,-65.72,-38.44,0.1676,0.8494,0.111
1980-01-31 08:00:00,-67.76,-66.87,-41.58,0.1509,0.846,0.1276
1980-01-31 09:00:00,-69.06,-67.1,-43.66,0.1322,0.8479,0.1516
1980-01-31 10:00:00,-70.05,-67.18,-44.49,0.1219,0.8518,0.1786
1980-01-31 11:00:00,-69.56,-67.24,-44.91,0.0915,0.8485,0.2184
1980-01-31 12:00:00,-68.38,-65.51,-45.17,0.0713,0.8035,0.2508
1980-01-31 13:00:00,-67.16,-63.44,-44.83,0.0595,0.743,0.2634
1980-01-31 14:00:00,-66.55,-61.45,-44.57,0.0483,0.6671,0.2576
1980-01-31 15:00:00,-67.01,-60.89,-44.81,0.0446,0.5416,0.2228
1980-01-31 16:00:00,-69.45,-63.24,-47.48,0.0545,0.4405,0.114
1980-01-31 17:00:00,-70.24,-67.51,-49.86,0.064,0.3608,0.0471
1980-01-31 18:00:00,-68.81,-68.42,-49.71,0.0662,0.3346,0.0522
1980-01-31 19:00:00,-65.2,-65.12,-47.82,0.0644,0.3327,0.056
1980-01-31 20:00:00,-62.26,-61.78,-45.03,0.0643,0.3159,0.0627
1980-01-31 21:00:00,-60.44,-62.17,-41.5,0.0657,0.3071,0.0706
1980-01-31 22:00:00,-56.68,-63.27,-37.64,0.0697,0.2993,0.0769
1980-01-31 23:00:00,-53.56,-60.59,-34.11,0.075,0.2893,0.0807
